INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1', '1', '24', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1241', '611', '30', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1242', '611', '37', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1243', '612', '37', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1244', '612', '8', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1245', '612', '49', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1246', '613', '26', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1247', '613', '48', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1248', '614', '2', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1249', '615', '10', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1250', '615', '31', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1251', '616', '36', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1252', '616', '36', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1253', '617', '24', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1254', '617', '44', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1255', '617', '11', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1256', '618', '38', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1257', '619', '4', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1258', '620', '45', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1259', '621', '40', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1260', '621', '38', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1261', '622', '29', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1262', '623', '6', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1263', '623', '5', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1264', '623', '35', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1265', '624', '15', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1266', '624', '27', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1267', '625', '8', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1268', '625', '21', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1269', '626', '44', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1270', '627', '45', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1271', '627', '9', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1272', '628', '10', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1273', '628', '50', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1274', '629', '3', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1275', '629', '42', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1276', '630', '39', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1277', '631', '14', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1278', '632', '21', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1279', '632', '48', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1280', '633', '30', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1281', '633', '10', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1282', '633', '30', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1283', '634', '48', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1284', '634', '21', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1285', '634', '32', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1286', '635', '35', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1287', '635', '36', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1288', '636', '45', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1289', '637', '41', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1290', '637', '4', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1291', '638', '37', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1292', '638', '28', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1293', '638', '44', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1294', '639', '4', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1295', '640', '30', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1296', '640', '25', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1297', '641', '43', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1298', '641', '46', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1299', '642', '38', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1300', '643', '26', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1301', '644', '10', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1302', '645', '33', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1303', '645', '29', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1304', '646', '9', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1305', '646', '27', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1306', '647', '42', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1307', '648', '47', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1308', '649', '36', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1309', '649', '3', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1310', '650', '13', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1311', '651', '29', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1312', '651', '32', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1313', '652', '7', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1314', '652', '5', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1315', '653', '3', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1316', '653', '1', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1317', '653', '40', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1318', '654', '19', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1319', '655', '11', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1320', '655', '16', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1321', '656', '14', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1322', '657', '43', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1323', '658', '18', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1324', '659', '34', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1325', '660', '45', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1326', '660', '48', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1327', '661', '48', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1328', '661', '16', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1329', '662', '24', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1330', '663', '31', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1331', '663', '34', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1332', '664', '27', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1333', '664', '32', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1334', '664', '45', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1335', '665', '30', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1336', '665', '31', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1337', '665', '46', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1338', '666', '38', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1339', '666', '37', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1340', '666', '3', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1341', '667', '21', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1342', '667', '50', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1343', '667', '15', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1344', '668', '40', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1345', '668', '34', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1346', '669', '2', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1347', '670', '31', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1348', '670', '10', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1349', '671', '2', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1350', '672', '22', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1351', '672', '34', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1352', '672', '4', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1353', '673', '10', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1354', '673', '12', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1355', '674', '5', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1356', '674', '32', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1357', '675', '37', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1358', '675', '49', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1359', '676', '28', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1360', '676', '28', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1361', '677', '21', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1362', '677', '13', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1363', '677', '37', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1364', '678', '21', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1365', '679', '37', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1366', '680', '35', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1367', '680', '32', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1368', '681', '30', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1369', '681', '47', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1370', '681', '37', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1371', '682', '35', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1372', '682', '13', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1373', '682', '28', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1374', '683', '39', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1375', '683', '48', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1376', '683', '44', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1377', '684', '9', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1378', '684', '26', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1379', '685', '40', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1380', '685', '2', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1381', '686', '23', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1382', '687', '37', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1383', '688', '39', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1384', '688', '39', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1385', '688', '27', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1386', '689', '46', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1387', '689', '12', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1388', '690', '12', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1389', '690', '46', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1390', '690', '3', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1391', '691', '37', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1392', '692', '42', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1393', '692', '35', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1394', '692', '24', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1395', '693', '5', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1396', '693', '9', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1397', '693', '19', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1398', '694', '11', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1399', '695', '2', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1400', '696', '24', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1401', '697', '37', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1402', '697', '27', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1403', '697', '14', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1404', '698', '33', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1405', '698', '23', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1406', '698', '18', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1407', '699', '49', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1408', '700', '25', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1409', '701', '43', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1410', '701', '2', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1411', '702', '38', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1412', '702', '5', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1413', '703', '46', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1414', '704', '22', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1415', '705', '15', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1416', '705', '35', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1417', '706', '34', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1418', '706', '12', '7');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1419', '706', '12', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1420', '707', '11', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1421', '708', '2', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1422', '709', '12', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1423', '710', '8', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1424', '711', '37', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1425', '712', '15', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1426', '712', '13', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1427', '713', '27', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1428', '714', '5', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1429', '714', '27', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1430', '715', '35', '3');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1431', '715', '21', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1432', '716', '17', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1433', '716', '3', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1434', '716', '37', '2');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1435', '717', '18', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1436', '717', '2', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1437', '718', '34', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1438', '718', '39', '5');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1439', '719', '45', '1');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1440', '719', '1', '4');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1441', '719', '36', '6');
INSERT INTO order_item (order_item_id, order_form_id, menu_item_id, order_item_quantity) VALUES ('1442', '720', '49', '6');
